# BUSCO version is: 5.7.1 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2024-01-08, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
15149at72274	Complete	1:1834473-1835765	1835765	1834473	-	684.9	364	https://v10-1.orthodb.org/?query=15149at72274	Adenylosuccinate synthetase
15219at72274	Complete	1:3920476-3921849	3920476	3921849	+	743.6	406	https://v10-1.orthodb.org/?query=15219at72274	Signal recognition particle protein
15329at72274	Complete	1:2170639-2171937	2171937	2170639	-	610.8	367	https://v10-1.orthodb.org/?query=15329at72274	Amino-acid acetyltransferase
15349at72274	Complete	1:3329204-3330295	3330295	3329204	-	326.7	268	https://v10-1.orthodb.org/?query=15349at72274	Anhydro-N-acetylmuramic acid kinase
15423at72274	Complete	1:2301633-2302841	2301633	2302841	+	525.6	329	https://v10-1.orthodb.org/?query=15423at72274	Flavoprotein
15474at72274	Complete	1:1157603-1158868	1158868	1157603	-	656.5	367	https://v10-1.orthodb.org/?query=15474at72274	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
15493at72274	Complete	1:1600678-1602081	1600678	1602081	+	562.5	368	https://v10-1.orthodb.org/?query=15493at72274	Poly(A) polymerase I
15646at72274	Complete	1:4102632-4103921	4102632	4103921	+	715.9	383	https://v10-1.orthodb.org/?query=15646at72274	Enolase
15718at72274	Complete	1:3852586-3853725	3852586	3853725	+	640.4	330	https://v10-1.orthodb.org/?query=15718at72274	Dual-specificity RNA methyltransferase RlmN
16137at72274	Complete	1:3053577-3054716	3054716	3053577	-	595.9	321	https://v10-1.orthodb.org/?query=16137at72274	Homoserine O-succinyltransferase
16276at72274	Complete	1:3038953-3040323	3040323	3038953	-	535.3	359	https://v10-1.orthodb.org/?query=16276at72274	peptidase M16
16452at72274	Complete	1:1945350-1946810	1945350	1946810	+	552.3	376	https://v10-1.orthodb.org/?query=16452at72274	Protein adenylyltransferase SelO
16460at72274	Complete	1:726757-727884	726757	727884	+	580.7	325	https://v10-1.orthodb.org/?query=16460at72274	Citrate synthase
16462at72274	Complete	1:1635120-1636256	1636256	1635120	-	653.4	327	https://v10-1.orthodb.org/?query=16462at72274	Carbamoyl-phosphate synthase, small subunit
16477at72274	Complete	1:3856672-3857961	3856672	3857961	+	554.9	340	https://v10-1.orthodb.org/?query=16477at72274	Histidine--tRNA ligase
16529at72274	Complete	1:3066367-3067638	3067638	3066367	-	488.5	343	https://v10-1.orthodb.org/?query=16529at72274	Metal-dependent hydrolase
16555at72274	Complete	3:640097-641479	641479	640097	-	682.8	394	https://v10-1.orthodb.org/?query=16555at72274	Cysteine--tRNA ligase
16598at72274	Complete	1:1740651-1741940	1740651	1741940	+	648.0	366	https://v10-1.orthodb.org/?query=16598at72274	Phosphoribosylamine--glycine ligase
16831at72274	Complete	1:2213375-2214880	2213375	2214880	+	639.2	395	https://v10-1.orthodb.org/?query=16831at72274	Exopolyphosphatase
16907at72274	Complete	1:972699-974864	974864	972699	-	365.0	312	https://v10-1.orthodb.org/?query=16907at72274	RecBCD enzyme subunit RecD
16977at72274	Complete	3:863563-864729	864729	863563	-	637.1	342	https://v10-1.orthodb.org/?query=16977at72274	Succinate--CoA ligase 
17118at72274	Complete	1:3331926-3333125	3331926	3333125	+	655.5	351	https://v10-1.orthodb.org/?query=17118at72274	Tyrosine--tRNA ligase
17132at72274	Complete	1:1839480-1840781	1840781	1839480	-	593.4	352	https://v10-1.orthodb.org/?query=17132at72274	GTPase HflX
17191at72274	Complete	1:538338-539690	539690	538338	-	439.9	343	https://v10-1.orthodb.org/?query=17191at72274	23S rRNA (uracil(1939)-C(5))-methyltransferase
17215at72274	Complete	1:5200315-5201496	5200315	5201496	+	596.0	344	https://v10-1.orthodb.org/?query=17215at72274	Uncharacterised protein family CoxE-like
17279at72274	Complete	1:3846897-3848111	3846897	3848111	+	673.1	352	https://v10-1.orthodb.org/?query=17279at72274	Cysteine desulfurase IscS
17346at72274	Complete	1:3089793-3091196	3091196	3089793	-	497.1	320	https://v10-1.orthodb.org/?query=17346at72274	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
17347at72274	Complete	1:2339715-2341046	2339715	2341046	+	472.4	334	https://v10-1.orthodb.org/?query=17347at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
17428at72274	Complete	1:4679292-4680404	4679292	4680404	+	573.2	312	https://v10-1.orthodb.org/?query=17428at72274	Aspartate-semialdehyde dehydrogenase
17520at72274	Complete	1:4090417-4091553	4090417	4091553	+	455.2	310	https://v10-1.orthodb.org/?query=17520at72274	Lipid-A-disaccharide synthase
17565at72274	Complete	1:4691502-4692713	4691502	4692713	+	601.7	343	https://v10-1.orthodb.org/?query=17565at72274	Pyridoxal phosphate-dependent transferase
17584at72274	Complete	3:835141-836163	836163	835141	-	439.5	268	https://v10-1.orthodb.org/?query=17584at72274	Glycerol-3-phosphate dehydrogenase 
18102at72274	Complete	3:569788-571098	571098	569788	-	549.7	372	https://v10-1.orthodb.org/?query=18102at72274	Trigger factor
18149at72274	Complete	3:842020-843237	842020	843237	+	637.2	356	https://v10-1.orthodb.org/?query=18149at72274	Beta-ketoacyl synthase, C-terminal
18206at72274	Complete	1:3636961-3638226	3636961	3638226	+	670.1	375	https://v10-1.orthodb.org/?query=18206at72274	Gamma-glutamyl phosphate reductase
18218at72274	Complete	1:396841-398274	396841	398274	+	422.5	376	https://v10-1.orthodb.org/?query=18218at72274	Peptidase M48
18225at72274	Complete	1:1506210-1507310	1506210	1507310	+	398.4	229	https://v10-1.orthodb.org/?query=18225at72274	Ribosome-binding ATPase YchF
18265at72274	Complete	1:4634061-4635158	4634061	4635158	+	554.0	316	https://v10-1.orthodb.org/?query=18265at72274	Chorismate mutase
18426at72274	Complete	2:83459-84784	83459	84784	+	567.7	350	https://v10-1.orthodb.org/?query=18426at72274	AAA C-terminal domain
18714at72274	Complete	1:3929473-3930777	3929473	3930777	+	647.9	377	https://v10-1.orthodb.org/?query=18714at72274	Homoserine dehydrogenase
18752at72274	Complete	1:3050533-3051687	3051687	3050533	-	449.9	281	https://v10-1.orthodb.org/?query=18752at72274	Radical SAM
18777at72274	Complete	1:3378852-3380240	3378852	3380240	+	564.8	382	https://v10-1.orthodb.org/?query=18777at72274	Major facilitator superfamily
18974at72274	Complete	1:1931355-1932998	1931355	1932998	+	652.0	423	https://v10-1.orthodb.org/?query=18974at72274	2-oxoacid dehydrogenase acyltransferase, catalytic domain
19211at72274	Complete	1:766059-767483	767483	766059	-	535.5	357	https://v10-1.orthodb.org/?query=19211at72274	Peptidase S1C
19244at72274	Complete	3:754267-755358	755358	754267	-	558.4	302	https://v10-1.orthodb.org/?query=19244at72274	Chorismate synthase
19292at72274	Complete	1:1847559-1848644	1847559	1848644	+	475.9	277	https://v10-1.orthodb.org/?query=19292at72274	Epoxyqueuosine reductase
19316at72274	Complete	1:398383-399441	399441	398383	-	534.0	277	https://v10-1.orthodb.org/?query=19316at72274	Quinolinate synthase A
19630at72274	Complete	1:2065761-2067191	2065761	2067191	+	694.8	383	https://v10-1.orthodb.org/?query=19630at72274	Sigma-54 interaction domain, ATP-binding site 1
19644at72274	Complete	1:2417334-2418416	2418416	2417334	-	448.3	288	https://v10-1.orthodb.org/?query=19644at72274	5-(carboxyamino)imidazole ribonucleotide synthase
19753at72274	Complete	1:223293-224444	223293	224444	+	528.5	309	https://v10-1.orthodb.org/?query=19753at72274	Succinyl-diaminopimelate desuccinylase
19791at72274	Complete	1:1153232-1154401	1153232	1154401	+	450.4	277	https://v10-1.orthodb.org/?query=19791at72274	PDZ domain
19991at72274	Complete	1:3067635-3068639	3068639	3067635	-	597.4	304	https://v10-1.orthodb.org/?query=19991at72274	Aspartate carbamoyltransferase
20071at72274	Complete	1:967804-969033	967804	969033	+	296.1	270	https://v10-1.orthodb.org/?query=20071at72274	Nuclease SbcCD subunit D
20191at72274	Complete	1:4261280-4262374	4261280	4262374	+	444.8	259	https://v10-1.orthodb.org/?query=20191at72274	ATP-binding protein
20214at72274	Complete	2:68488-69615	69615	68488	-	616.3	311	https://v10-1.orthodb.org/?query=20214at72274	tRNA-specific 2-thiouridylase
20241at72274	Complete	1:1187392-1188846	1187392	1188846	+	788.6	442	https://v10-1.orthodb.org/?query=20241at72274	Glutamyl-tRNA(Gln) amidotransferase subunit A
20515at72274	Complete	1:4483511-4484632	4483511	4484632	+	546.6	323	https://v10-1.orthodb.org/?query=20515at72274	3-Oxoacyl-
20685at72274	Complete	3:930048-933536	933536	930048	-	1105.7	882	https://v10-1.orthodb.org/?query=20685at72274	Chromosome partition protein Smc
20753at72274	Complete	1:5032322-5033320	5033320	5032322	-	407.5	238	https://v10-1.orthodb.org/?query=20753at72274	tRNA-dihydrouridine synthase
20800at72274	Complete	1:4082504-4083694	4082504	4083694	+	515.2	314	https://v10-1.orthodb.org/?query=20800at72274	1-deoxy-D-xylulose 5-phosphate reductoisomerase
20851at72274	Complete	1:3222089-3223279	3223279	3222089	-	679.1	350	https://v10-1.orthodb.org/?query=20851at72274	S-adenosylmethionine synthetase
20878at72274	Complete	1:1185812-1186849	1186849	1185812	-	568.7	300	https://v10-1.orthodb.org/?query=20878at72274	rod shape-determining protein
20904at72274	Complete	1:2588908-2590017	2588908	2590017	+	361.1	285	https://v10-1.orthodb.org/?query=20904at72274	DNA-binding, RecF
20929at72274	Complete	1:3234754-3235932	3235932	3234754	-	551.0	322	https://v10-1.orthodb.org/?query=20929at72274	HI0933-like insert domain superfamily
21126at72274	Complete	1:3178024-3179082	3178024	3179082	+	593.2	299	https://v10-1.orthodb.org/?query=21126at72274	Biotin synthase
21206at72274	Complete	1:1375865-1376983	1376983	1375865	-	532.0	324	https://v10-1.orthodb.org/?query=21206at72274	Glutamate 5-kinase
21460at72274	Complete	1:4632976-4634061	4632976	4634061	+	576.5	317	https://v10-1.orthodb.org/?query=21460at72274	Pyridoxal phosphate-dependent transferase
21482at72274	Complete	1:1896227-1897504	1897504	1896227	-	460.5	322	https://v10-1.orthodb.org/?query=21482at72274	3-deoxy-D-manno-octulosonic-acid transferase, N-terminal
21526at72274	Complete	1:1563810-1564826	1564826	1563810	-	650.3	313	https://v10-1.orthodb.org/?query=21526at72274	ketol-acid reductoisomerase
21547at72274	Complete	1:1144195-1145289	1145289	1144195	-	498.7	304	https://v10-1.orthodb.org/?query=21547at72274	Cell division protein ZapE
21685at72274	Complete	2:64310-65479	65479	64310	-	396.0	292	https://v10-1.orthodb.org/?query=21685at72274	Cupin
21757at72274	Complete	1:552307-553356	553356	552307	-	392.7	255	https://v10-1.orthodb.org/?query=21757at72274	DNA polymerase IV
21886at72274	Complete	1:1497948-1499030	1499030	1497948	-	528.1	295	https://v10-1.orthodb.org/?query=21886at72274	Peptide chain release factor 1
22000at72274	Complete	1:3264864-3265889	3264864	3265889	+	455.7	278	https://v10-1.orthodb.org/?query=22000at72274	tRNA N6-adenosine threonylcarbamoyltransferase
22001at72274	Complete	1:2634571-2635518	2635518	2634571	-	585.2	272	https://v10-1.orthodb.org/?query=22001at72274	Glycine--tRNA ligase alpha subunit
22039at72274	Complete	1:3644931-3646091	3644931	3646091	+	542.9	327	https://v10-1.orthodb.org/?query=22039at72274	Peptidase S11, D-alanyl-D-alanine carboxypeptidase A
22102at72274	Complete	1:1957414-1958481	1958481	1957414	-	608.1	327	https://v10-1.orthodb.org/?query=22102at72274	Uroporphyrinogen decarboxylase
22284at72274	Complete	1:3587258-3588379	3587258	3588379	+	445.1	280	https://v10-1.orthodb.org/?query=22284at72274	Riboflavin biosynthesis protein RibD
22432at72274	Complete	1:2567661-2569025	2569025	2567661	-	555.1	371	https://v10-1.orthodb.org/?query=22432at72274	Bifunctional protein GlmU
22679at72274	Complete	1:4806522-4807697	4806522	4807697	+	656.7	350	https://v10-1.orthodb.org/?query=22679at72274	Thiolase
22700at72274	Complete	1:507935-508993	508993	507935	-	509.7	270	https://v10-1.orthodb.org/?query=22700at72274	Holliday junction ATP-dependent DNA helicase RuvB
23028at72274	Complete	1:1122089-1123171	1123171	1122089	-	575.1	318	https://v10-1.orthodb.org/?query=23028at72274	Phospho-N-acetylmuramoyl-pentapeptide-transferase
23030at72274	Complete	1:2851268-2852386	2851268	2852386	+	471.6	302	https://v10-1.orthodb.org/?query=23030at72274	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain
23144at72274	Complete	1:3231721-3232785	3231721	3232785	+	654.8	317	https://v10-1.orthodb.org/?query=23144at72274	Fructose-1,6-bisphosphate aldolase
23194at72274	Complete	1:1835817-1837001	1837001	1835817	-	404.1	273	https://v10-1.orthodb.org/?query=23194at72274	ATP phosphoribosyltransferase regulatory subunit
23243at72274	Complete	1:3858634-3859776	3858634	3859776	+	354.9	308	https://v10-1.orthodb.org/?query=23243at72274	Outer membrane protein assembly factor BamB
23306at72274	Complete	1:2064682-2065758	2064682	2065758	+	487.4	309	https://v10-1.orthodb.org/?query=23306at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
23374at72274	Complete	1:2088487-2089554	2088487	2089554	+	401.8	260	https://v10-1.orthodb.org/?query=23374at72274	A/G-specific adenine glycosylase
23468at72274	Complete	1:1966464-1967570	1967570	1966464	-	525.4	312	https://v10-1.orthodb.org/?query=23468at72274	3-dehydroquinate synthase
23475at72274	Complete	1:73484-74608	74608	73484	-	337.3	285	https://v10-1.orthodb.org/?query=23475at72274	Ribonuclease D
23750at72274	Complete	3:866563-867792	867792	866563	-	630.1	334	https://v10-1.orthodb.org/?query=23750at72274	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
23835at72274	Complete	1:3855538-3856653	3855538	3856653	+	641.1	327	https://v10-1.orthodb.org/?query=23835at72274	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
23862at72274	Complete	1:2647841-2648758	2647841	2648758	+	469.5	255	https://v10-1.orthodb.org/?query=23862at72274	coproporphyrinogen III oxidase
23903at72274	Complete	1:1120729-1122075	1122075	1120729	-	498.8	340	https://v10-1.orthodb.org/?query=23903at72274	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
23949at72274	Complete	1:1353232-1354194	1354194	1353232	-	458.2	283	https://v10-1.orthodb.org/?query=23949at72274	Pseudouridine synthase
24002at72274	Complete	1:3278029-3279321	3279321	3278029	-	433.0	319	https://v10-1.orthodb.org/?query=24002at72274	Peptidyl-prolyl cis-trans isomerase, PpiC-type
24069at72274	Complete	1:4687201-4688490	4687201	4688490	+	465.9	337	https://v10-1.orthodb.org/?query=24069at72274	Mur ligase, central
24117at72274	Complete	1:3975531-3976433	3975531	3976433	+	521.0	264	https://v10-1.orthodb.org/?query=24117at72274	Peptide chain release factor 2
24118at72274	Complete	1:4224830-4225876	4225876	4224830	-	543.2	306	https://v10-1.orthodb.org/?query=24118at72274	Dihydroorotase
24142at72274	Complete	1:1377054-1378274	1378274	1377054	-	609.5	357	https://v10-1.orthodb.org/?query=24142at72274	GTPase Obg
24325at72274	Complete	1:2044848-2045858	2045858	2044848	-	457.7	278	https://v10-1.orthodb.org/?query=24325at72274	Fructose-1,6-bisphosphatase class 1
24369at72274	Complete	1:3371971-3372972	3371971	3372972	+	502.1	275	https://v10-1.orthodb.org/?query=24369at72274	DNA-directed RNA polymerase subunit alpha
24553at72274	Complete	1:1118467-1119540	1119540	1118467	-	429.4	292	https://v10-1.orthodb.org/?query=24553at72274	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
24560at72274	Complete	3:1083183-1084325	1084325	1083183	-	378.6	275	https://v10-1.orthodb.org/?query=24560at72274	Erythronate-4-phosphate dehydrogenase
24801at72274	Complete	1:1737542-1738540	1737542	1738540	+	469.0	265	https://v10-1.orthodb.org/?query=24801at72274	tRNA-dihydrouridine synthase
24820at72274	Complete	1:4678140-4679222	4678140	4679222	+	555.9	301	https://v10-1.orthodb.org/?query=24820at72274	3-isopropylmalate dehydrogenase
24909at72274	Complete	1:3282230-3283246	3282230	3283246	+	338.6	247	https://v10-1.orthodb.org/?query=24909at72274	Aminoglycoside phosphotransferase
24999at72274	Complete	1:4858185-4859234	4858185	4859234	+	384.6	237	https://v10-1.orthodb.org/?query=24999at72274	Endolytic murein transglycosylase
25123at72274	Complete	1:1354340-1355365	1354340	1355365	+	397.6	250	https://v10-1.orthodb.org/?query=25123at72274	Outer membrane protein assembly factor BamD
25202at72274	Complete	1:4213018-4213935	4213935	4213018	-	443.2	258	https://v10-1.orthodb.org/?query=25202at72274	Ornithine carbamoyltransferase
25207at72274	Complete	1:4765221-4766249	4765221	4766249	+	470.9	284	https://v10-1.orthodb.org/?query=25207at72274	Dihydroorotate dehydrogenase (quinone)
25406at72274	Complete	2:41884-43344	43344	41884	-	530.9	375	https://v10-1.orthodb.org/?query=25406at72274	NADH-quinone oxidoreductase subunit N
25465at72274	Complete	1:4151935-4152855	4152855	4151935	-	449.4	261	https://v10-1.orthodb.org/?query=25465at72274	Winged helix-like DNA-binding domain superfamily
25490at72274	Complete	1:3837467-3838510	3837467	3838510	+	418.5	276	https://v10-1.orthodb.org/?query=25490at72274	S-adenosylmethionine
25563at72274	Complete	1:3661411-3662433	3662433	3661411	-	484.4	261	https://v10-1.orthodb.org/?query=25563at72274	ATP-binding protein
25696at72274	Complete	1:1112699-1113883	1113883	1112699	-	497.0	303	https://v10-1.orthodb.org/?query=25696at72274	Cell division protein FtsZ
25705at72274	Complete	1:2163720-2165039	2165039	2163720	-	444.8	340	https://v10-1.orthodb.org/?query=25705at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
25716at72274	Complete	1:761108-762025	762025	761108	-	470.4	260	https://v10-1.orthodb.org/?query=25716at72274	GTPase Era
25878at72274	Complete	3:757331-758245	758245	757331	-	438.1	263	https://v10-1.orthodb.org/?query=25878at72274	ribosomal protein L3 N(5)-glutamine methyltransferase
25908at72274	Complete	1:527480-528541	527480	528541	+	563.6	283	https://v10-1.orthodb.org/?query=25908at72274	Phosphoribosylformylglycinamidine cyclo-ligase
25945at72274	Complete	1:1367370-1368314	1368314	1367370	-	491.5	265	https://v10-1.orthodb.org/?query=25945at72274	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
26334at72274	Complete	1:4088093-4089154	4088093	4089154	+	386.7	264	https://v10-1.orthodb.org/?query=26334at72274	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
26508at72274	Complete	1:1166267-1167760	1166267	1167760	+	634.4	393	https://v10-1.orthodb.org/?query=26508at72274	RNA polymerase sigma-54 factor
26517at72274	Complete	1:5139523-5140539	5139523	5140539	+	480.3	274	https://v10-1.orthodb.org/?query=26517at72274	Phenylalanine--tRNA ligase alpha subunit
26581at72274	Complete	1:3641667-3642812	3641667	3642812	+	551.4	329	https://v10-1.orthodb.org/?query=26581at72274	Probable peptidoglycan glycosyltransferase FtsW/RodA
26676at72274	Complete	1:1968150-1970294	1970294	1968150	-	650.1	481	https://v10-1.orthodb.org/?query=26676at72274	NolW-like
26684at72274	Complete	1:1503784-1504812	1503784	1504812	+	546.2	280	https://v10-1.orthodb.org/?query=26684at72274	Ribose-phosphate pyrophosphokinase
26781at72274	Complete	1:3703651-3704520	3703651	3704520	+	350.4	241	https://v10-1.orthodb.org/?query=26781at72274	Acyl-CoA thioesterase II
26787at72274	Complete	1:1111675-1112586	1112586	1111675	-	415.0	247	https://v10-1.orthodb.org/?query=26787at72274	UDP-3-O-acyl-N-acetylglucosamine deacetylase
27481at72274	Complete	1:3040471-3041841	3040471	3041841	+	500.0	274	https://v10-1.orthodb.org/?query=27481at72274	Signal recognition particle receptor FtsY
27495at72274	Complete	1:1854815-1855684	1854815	1855684	+	411.3	237	https://v10-1.orthodb.org/?query=27495at72274	Phosphatidylserine decarboxylase
27539at72274	Complete	1:3315647-3316696	3315647	3316696	+	483.7	289	https://v10-1.orthodb.org/?query=27539at72274	Anthranilate phosphoribosyltransferase
27577at72274	Complete	1:4674118-4675011	4675011	4674118	-	389.2	250	https://v10-1.orthodb.org/?query=27577at72274	Winged helix-like DNA-binding domain superfamily
27713at72274	Complete	3:691000-691974	691974	691000	-	359.3	241	https://v10-1.orthodb.org/?query=27713at72274	Winged helix-like DNA-binding domain superfamily
27986at72274	Complete	1:1936860-1937696	1937696	1936860	-	241.6	204	https://v10-1.orthodb.org/?query=27986at72274	Ribosomal RNA large subunit methyltransferase J
28337at72274	Complete	1:4848616-4849572	4848616	4849572	+	379.9	260	https://v10-1.orthodb.org/?query=28337at72274	Pseudouridine synthase
28379at72274	Complete	1:1995072-1995842	1995072	1995842	+	445.4	226	https://v10-1.orthodb.org/?query=28379at72274	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
28390at72274	Complete	1:3927508-3928404	3927508	3928404	+	404.4	240	https://v10-1.orthodb.org/?query=28390at72274	Tyrosine recombinase XerD
28456at72274	Complete	1:61225-61998	61998	61225	-	345.8	208	https://v10-1.orthodb.org/?query=28456at72274	Glutamine amidotransferase
28566at72274	Complete	1:1245258-1246478	1245258	1246478	+	529.4	341	https://v10-1.orthodb.org/?query=28566at72274	Type II secretion system protein F
28793at72274	Complete	1:189645-190469	190469	189645	-	498.3	241	https://v10-1.orthodb.org/?query=28793at72274	tRNA 2-thiocytidine(32) synthetase TtcA
28919at72274	Complete	1:623962-624900	624900	623962	-	406.3	241	https://v10-1.orthodb.org/?query=28919at72274	Rhodanese-like domain
28950at72274	Complete	1:2314295-2315074	2314295	2315074	+	322.5	209	https://v10-1.orthodb.org/?query=28950at72274	Exodeoxyribonuclease III
29139at72274	Complete	1:3006093-3006893	3006093	3006893	+	380.8	229	https://v10-1.orthodb.org/?query=29139at72274	Prolipoprotein diacylglyceryl transferase
29150at72274	Complete	3:284044-284883	284883	284044	-	276.4	201	https://v10-1.orthodb.org/?query=29150at72274	UTP--glucose-1-phosphate uridylyltransferase
29175at72274	Missing
29190at72274	Complete	1:3277046-3278032	3278032	3277046	-	428.4	267	https://v10-1.orthodb.org/?query=29190at72274	4-hydroxythreonine-4-phosphate dehydrogenase
29232at72274	Complete	2:48179-49174	49174	48179	-	568.9	297	https://v10-1.orthodb.org/?query=29232at72274	NADH-quinone oxidoreductase subunit H
29288at72274	Complete	1:1119530-1120729	1120729	1119530	-	417.1	292	https://v10-1.orthodb.org/?query=29288at72274	Probable peptidoglycan glycosyltransferase FtsW
29396at72274	Complete	1:2305964-2306869	2305964	2306869	+	470.1	258	https://v10-1.orthodb.org/?query=29396at72274	Acetylglutamate kinase
29421at72274	Complete	1:1849332-1850351	1849332	1850351	+	451.7	296	https://v10-1.orthodb.org/?query=29421at72274	Small ribosomal subunit biogenesis GTPase RsgA
29426at72274	Complete	1:4119994-4121034	4119994	4121034	+	619.8	307	https://v10-1.orthodb.org/?query=29426at72274	Protein RecA
29543at72274	Complete	1:1372190-1373128	1373128	1372190	-	338.1	239	https://v10-1.orthodb.org/?query=29543at72274	Riboflavin kinase
29546at72274	Complete	1:2574877-2575746	2575746	2574877	-	412.3	244	https://v10-1.orthodb.org/?query=29546at72274	ATP synthase subunit a
29729at72274	Complete	1:5003953-5004843	5003953	5004843	+	313.1	190	https://v10-1.orthodb.org/?query=29729at72274	P-loop containing nucleoside triphosphate hydrolase
29821at72274	Complete	1:5198961-5199806	5198961	5199806	+	486.3	247	https://v10-1.orthodb.org/?query=29821at72274	ATPase AAA
29873at72274	Complete	1:4097591-4098541	4097591	4098541	+	515.2	267	https://v10-1.orthodb.org/?query=29873at72274	Acetyl-CoA carboxylase, alpha subunit
29936at72274	Complete	1:3660103-3660942	3660942	3660103	-	264.8	202	https://v10-1.orthodb.org/?query=29936at72274	CBS domain
30013at72274	Complete	1:3361696-3362517	3361696	3362517	+	460.2	240	https://v10-1.orthodb.org/?query=30013at72274	Ribosomal protein L2
30024at72274	Complete	1:2571020-2571880	2571880	2571020	-	475.9	255	https://v10-1.orthodb.org/?query=30024at72274	ATP synthase, F1 complex, gamma subunit
30055at72274	Complete	1:3104156-3105028	3105028	3104156	-	396.7	228	https://v10-1.orthodb.org/?query=30055at72274	Methylenetetrahydrofolate reductase
30119at72274	Complete	1:1128029-1128970	1128970	1128029	-	375.6	242	https://v10-1.orthodb.org/?query=30119at72274	S-adenosyl-L-methionine-dependent methyltransferase
30228at72274	Complete	1:1162708-1163682	1162708	1163682	+	371.6	242	https://v10-1.orthodb.org/?query=30228at72274	Arabinose 5-phosphate isomerase
30299at72274	Complete	3:509100-510125	510125	509100	-	417.0	258	https://v10-1.orthodb.org/?query=30299at72274	Peptidase S49
30337at72274	Complete	1:4997100-4998059	4998059	4997100	-	425.2	245	https://v10-1.orthodb.org/?query=30337at72274	Protease HtpX
30458at72274	Complete	1:1104147-1105094	1105094	1104147	-	250.0	232	https://v10-1.orthodb.org/?query=30458at72274	NUDIX hydrolase
30483at72274	Complete	1:3798365-3799936	3799936	3798365	-	662.6	363	https://v10-1.orthodb.org/?query=30483at72274	ATP-dependent RNA helicase RhlB
30592at72274	Complete	3:672358-673176	672358	673176	+	486.1	258	https://v10-1.orthodb.org/?query=30592at72274	phosphoenolpyruvate synthase regulatory protein
30676at72274	Complete	1:725768-726664	725768	726664	+	522.5	271	https://v10-1.orthodb.org/?query=30676at72274	methylisocitrate lyase
30808at72274	Complete	1:4076641-4077426	4077426	4076641	-	417.5	224	https://v10-1.orthodb.org/?query=30808at72274	Methionine aminopeptidase
31121at72274	Complete	1:1841148-1842119	1842119	1841148	-	378.4	255	https://v10-1.orthodb.org/?query=31121at72274	tRNA dimethylallyltransferase
31187at72274	Complete	1:2233963-2234904	2234904	2233963	-	500.1	284	https://v10-1.orthodb.org/?query=31187at72274	Porphobilinogen deaminase
31290at72274	Complete	1:4859888-4860874	4859888	4860874	+	276.0	229	https://v10-1.orthodb.org/?query=31290at72274	DNA polymerase III subunit delta
31611at72274	Complete	1:2324221-2325153	2324221	2325153	+	362.8	247	https://v10-1.orthodb.org/?query=31611at72274	Winged helix-like DNA-binding domain superfamily
31677at72274	Complete	1:4686332-4687204	4686332	4687204	+	426.7	240	https://v10-1.orthodb.org/?query=31677at72274	Acetyl-CoA carboxylase
31780at72274	Complete	1:3229664-3230827	3229664	3230827	+	634.2	347	https://v10-1.orthodb.org/?query=31780at72274	Phosphoglycerate kinase
31831at72274	Complete	1:3035273-3036271	3036271	3035273	-	357.0	280	https://v10-1.orthodb.org/?query=31831at72274	Alpha/beta hydrolase
31899at72274	Complete	3:517011-517847	517847	517011	-	249.4	168	https://v10-1.orthodb.org/?query=31899at72274	NADH pyrophosphatase
31975at72274	Complete	1:3007099-3007893	3007099	3007893	+	305.1	210	https://v10-1.orthodb.org/?query=31975at72274	Thymidylate synthase
32018at72274	Complete	1:4712925-4713812	4712925	4713812	+	405.5	245	https://v10-1.orthodb.org/?query=32018at72274	NAD kinase
32132at72274	Complete	1:3276124-3276930	3276930	3276124	-	330.3	210	https://v10-1.orthodb.org/?query=32132at72274	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase
32149at72274	Complete	1:1603613-1604464	1603613	1604464	+	348.0	221	https://v10-1.orthodb.org/?query=32149at72274	pantoate--beta-alanine ligase
32154at72274	Complete	1:2323232-2324083	2324083	2323232	-	218.5	211	https://v10-1.orthodb.org/?query=32154at72274	NAD(P)-binding domain superfamily
32265at72274	Complete	1:5031319-5032242	5032242	5031319	-	415.4	248	https://v10-1.orthodb.org/?query=32265at72274	Transaldolase
32269at72274	Complete	1:4101741-4102586	4101741	4102586	+	484.7	246	https://v10-1.orthodb.org/?query=32269at72274	3-deoxy-8-phosphooctulonate synthase
