# BUSCO version is: 5.7.1 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2024-01-08, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
15149at72274	Complete	2:4305995-4307287	4307287	4305995	-	682.0	364	https://v10-1.orthodb.org/?query=15149at72274	Adenylosuccinate synthetase
15219at72274	Complete	2:6426130-6427503	6426130	6427503	+	743.6	406	https://v10-1.orthodb.org/?query=15219at72274	Signal recognition particle protein
15329at72274	Complete	2:4622067-4623365	4623365	4622067	-	610.8	367	https://v10-1.orthodb.org/?query=15329at72274	Amino-acid acetyltransferase
15349at72274	Complete	2:5748469-5749560	5749560	5748469	-	326.7	268	https://v10-1.orthodb.org/?query=15349at72274	Anhydro-N-acetylmuramic acid kinase
15423at72274	Complete	2:4754409-4755617	4754409	4755617	+	525.9	329	https://v10-1.orthodb.org/?query=15423at72274	Flavoprotein
15474at72274	Complete	2:3658319-3659584	3659584	3658319	-	656.5	367	https://v10-1.orthodb.org/?query=15474at72274	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
15493at72274	Complete	2:4074872-4076275	4074872	4076275	+	562.5	368	https://v10-1.orthodb.org/?query=15493at72274	Poly(A) polymerase I
15646at72274	Complete	2:6554685-6555974	6554685	6555974	+	717.7	383	https://v10-1.orthodb.org/?query=15646at72274	Enolase
15718at72274	Complete	2:6358224-6359363	6358224	6359363	+	640.4	330	https://v10-1.orthodb.org/?query=15718at72274	Dual-specificity RNA methyltransferase RlmN
16137at72274	Complete	2:5475255-5476394	5476394	5475255	-	595.0	321	https://v10-1.orthodb.org/?query=16137at72274	Homoserine O-succinyltransferase
16276at72274	Complete	2:5460658-5462028	5462028	5460658	-	535.3	359	https://v10-1.orthodb.org/?query=16276at72274	peptidase M16
16452at72274	Complete	2:4416867-4418327	4416867	4418327	+	552.6	376	https://v10-1.orthodb.org/?query=16452at72274	Protein adenylyltransferase SelO
16460at72274	Complete	2:3328969-3330096	3328969	3330096	+	581.6	325	https://v10-1.orthodb.org/?query=16460at72274	Citrate synthase
16462at72274	Complete	2:4109316-4110452	4110452	4109316	-	653.4	327	https://v10-1.orthodb.org/?query=16462at72274	Carbamoyl-phosphate synthase, small subunit
16477at72274	Complete	2:6362310-6363599	6362310	6363599	+	554.9	340	https://v10-1.orthodb.org/?query=16477at72274	Histidine--tRNA ligase
16529at72274	Complete	2:5488044-5489315	5489315	5488044	-	489.3	343	https://v10-1.orthodb.org/?query=16529at72274	Metal-dependent hydrolase
16555at72274	Complete	2:2160844-2162226	2162226	2160844	-	680.4	394	https://v10-1.orthodb.org/?query=16555at72274	Cysteine--tRNA ligase
16598at72274	Complete	2:4214951-4216240	4214951	4216240	+	646.9	366	https://v10-1.orthodb.org/?query=16598at72274	Phosphoribosylamine--glycine ligase
16831at72274	Complete	2:4664803-4666308	4664803	4666308	+	639.0	395	https://v10-1.orthodb.org/?query=16831at72274	Exopolyphosphatase
16907at72274	Complete	2:3473037-3475202	3475202	3473037	-	364.8	312	https://v10-1.orthodb.org/?query=16907at72274	RecBCD enzyme subunit RecD
16977at72274	Complete	2:2375687-2376853	2376853	2375687	-	637.1	342	https://v10-1.orthodb.org/?query=16977at72274	Succinate--CoA ligase 
17118at72274	Complete	2:5751191-5752390	5751191	5752390	+	656.8	351	https://v10-1.orthodb.org/?query=17118at72274	Tyrosine--tRNA ligase
17132at72274	Complete	2:4311005-4312306	4312306	4311005	-	593.4	352	https://v10-1.orthodb.org/?query=17132at72274	GTPase HflX
17191at72274	Complete	2:3112894-3114246	3114246	3112894	-	441.1	343	https://v10-1.orthodb.org/?query=17191at72274	23S rRNA (uracil(1939)-C(5))-methyltransferase
17215at72274	Complete	2:909021-910202	909021	910202	+	596.3	344	https://v10-1.orthodb.org/?query=17215at72274	Uncharacterised protein family CoxE-like
17279at72274	Complete	2:6352534-6353748	6352534	6353748	+	673.1	352	https://v10-1.orthodb.org/?query=17279at72274	Cysteine desulfurase IscS
17346at72274	Complete	2:5511458-5512861	5512861	5511458	-	497.1	320	https://v10-1.orthodb.org/?query=17346at72274	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
17347at72274	Complete	2:4792491-4793822	4792491	4793822	+	472.7	334	https://v10-1.orthodb.org/?query=17347at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
17428at72274	Complete	2:431924-433036	431924	433036	+	573.2	312	https://v10-1.orthodb.org/?query=17428at72274	Aspartate-semialdehyde dehydrogenase
17520at72274	Complete	2:6542470-6543606	6542470	6543606	+	454.4	310	https://v10-1.orthodb.org/?query=17520at72274	Lipid-A-disaccharide synthase
17565at72274	Complete	2:444130-445341	444130	445341	+	601.7	343	https://v10-1.orthodb.org/?query=17565at72274	Pyridoxal phosphate-dependent transferase
17584at72274	Complete	2:2347259-2348281	2348281	2347259	-	439.5	268	https://v10-1.orthodb.org/?query=17584at72274	Glycerol-3-phosphate dehydrogenase 
18102at72274	Complete	2:2102478-2103788	2103788	2102478	-	549.7	372	https://v10-1.orthodb.org/?query=18102at72274	Trigger factor
18149at72274	Complete	2:2354138-2355355	2354138	2355355	+	638.0	356	https://v10-1.orthodb.org/?query=18149at72274	Beta-ketoacyl synthase, C-terminal
18206at72274	Complete	2:6117262-6118527	6117262	6118527	+	670.1	375	https://v10-1.orthodb.org/?query=18206at72274	Gamma-glutamyl phosphate reductase
18218at72274	Complete	2:3002590-3004023	3002590	3004023	+	423.1	376	https://v10-1.orthodb.org/?query=18218at72274	Peptidase M48
18225at72274	Complete	2:4006303-4007403	4006303	4007403	+	400.3	229	https://v10-1.orthodb.org/?query=18225at72274	Ribosome-binding ATPase YchF
18265at72274	Complete	2:382293-383390	382293	383390	+	554.0	316	https://v10-1.orthodb.org/?query=18265at72274	Chorismate mutase
18426at72274	Complete	2:1013088-1014413	1013088	1014413	+	567.7	350	https://v10-1.orthodb.org/?query=18426at72274	AAA C-terminal domain
18714at72274	Complete	2:6435125-6436429	6435125	6436429	+	648.4	377	https://v10-1.orthodb.org/?query=18714at72274	Homoserine dehydrogenase
18752at72274	Complete	2:5472211-5473365	5473365	5472211	-	449.8	281	https://v10-1.orthodb.org/?query=18752at72274	Radical SAM
18777at72274	Complete	2:5798122-5799510	5798122	5799510	+	564.8	382	https://v10-1.orthodb.org/?query=18777at72274	Major facilitator superfamily
18974at72274	Complete	2:4402872-4404515	4402872	4404515	+	652.0	423	https://v10-1.orthodb.org/?query=18974at72274	2-oxoacid dehydrogenase acyltransferase, catalytic domain
19211at72274	Complete	2:3367726-3369150	3369150	3367726	-	535.4	357	https://v10-1.orthodb.org/?query=19211at72274	Peptidase S1C
19244at72274	Complete	2:2275137-2276228	2276228	2275137	-	558.4	302	https://v10-1.orthodb.org/?query=19244at72274	Chorismate synthase
19292at72274	Complete	2:4319084-4320169	4319084	4320169	+	475.9	277	https://v10-1.orthodb.org/?query=19292at72274	Epoxyqueuosine reductase
19316at72274	Complete	2:3004132-3005190	3005190	3004132	-	533.8	277	https://v10-1.orthodb.org/?query=19316at72274	Quinolinate synthase A
19630at72274	Complete	2:4537292-4538722	4537292	4538722	+	694.8	383	https://v10-1.orthodb.org/?query=19630at72274	Sigma-54 interaction domain, ATP-binding site 1
19644at72274	Complete	2:4870101-4871183	4871183	4870101	-	448.6	288	https://v10-1.orthodb.org/?query=19644at72274	5-(carboxyamino)imidazole ribonucleotide synthase
19753at72274	Complete	2:2830656-2831807	2830656	2831807	+	529.2	309	https://v10-1.orthodb.org/?query=19753at72274	Succinyl-diaminopimelate desuccinylase
19791at72274	Complete	2:3653948-3655117	3653948	3655117	+	450.5	275	https://v10-1.orthodb.org/?query=19791at72274	PDZ domain
19991at72274	Complete	2:5489312-5490316	5490316	5489312	-	597.4	304	https://v10-1.orthodb.org/?query=19991at72274	Aspartate carbamoyltransferase
20071at72274	Complete	2:3468142-3469371	3468142	3469371	+	295.8	268	https://v10-1.orthodb.org/?query=20071at72274	Nuclease SbcCD subunit D
20191at72274	Complete	2:41164-42258	41164	42258	+	444.8	259	https://v10-1.orthodb.org/?query=20191at72274	ATP-binding protein
20214at72274	Complete	2:998117-999244	999244	998117	-	616.4	311	https://v10-1.orthodb.org/?query=20214at72274	tRNA-specific 2-thiouridylase
20241at72274	Complete	2:3688089-3689543	3688089	3689543	+	788.6	442	https://v10-1.orthodb.org/?query=20241at72274	Glutamyl-tRNA(Gln) amidotransferase subunit A
20515at72274	Complete	2:256707-257828	256707	257828	+	546.4	323	https://v10-1.orthodb.org/?query=20515at72274	3-Oxoacyl-
20685at72274	Complete	2:2442133-2445621	2445621	2442133	-	1105.3	882	https://v10-1.orthodb.org/?query=20685at72274	Chromosome partition protein Smc
20753at72274	Complete	2:778997-779995	779995	778997	-	407.6	238	https://v10-1.orthodb.org/?query=20753at72274	tRNA-dihydrouridine synthase
20800at72274	Complete	2:6534584-6535774	6534584	6535774	+	513.9	314	https://v10-1.orthodb.org/?query=20800at72274	1-deoxy-D-xylulose 5-phosphate reductoisomerase
20851at72274	Complete	2:5646720-5647910	5647910	5646720	-	679.1	350	https://v10-1.orthodb.org/?query=20851at72274	S-adenosylmethionine synthetase
20878at72274	Complete	2:3686509-3687546	3687546	3686509	-	568.7	300	https://v10-1.orthodb.org/?query=20878at72274	rod shape-determining protein
20904at72274	Complete	2:5033851-5034960	5033851	5034960	+	361.0	285	https://v10-1.orthodb.org/?query=20904at72274	DNA-binding, RecF
20929at72274	Complete	2:5659385-5660563	5660563	5659385	-	550.7	322	https://v10-1.orthodb.org/?query=20929at72274	HI0933-like insert domain superfamily
21126at72274	Complete	2:5602787-5603845	5602787	5603845	+	595.0	299	https://v10-1.orthodb.org/?query=21126at72274	Biotin synthase
21206at72274	Complete	2:3879732-3880850	3880850	3879732	-	532.0	324	https://v10-1.orthodb.org/?query=21206at72274	Glutamate 5-kinase
21460at72274	Complete	2:381208-382293	381208	382293	+	576.5	317	https://v10-1.orthodb.org/?query=21460at72274	Pyridoxal phosphate-dependent transferase
21482at72274	Complete	2:4367744-4369021	4369021	4367744	-	461.7	322	https://v10-1.orthodb.org/?query=21482at72274	3-deoxy-D-manno-octulosonic-acid transferase, N-terminal
21526at72274	Complete	2:4038006-4039022	4039022	4038006	-	650.3	313	https://v10-1.orthodb.org/?query=21526at72274	ketol-acid reductoisomerase
21547at72274	Complete	2:3644912-3646006	3646006	3644912	-	498.7	304	https://v10-1.orthodb.org/?query=21547at72274	Cell division protein ZapE
21685at72274	Complete	2:993932-995101	995101	993932	-	396.1	292	https://v10-1.orthodb.org/?query=21685at72274	Cupin
21757at72274	Complete	2:3126863-3127912	3127912	3126863	-	392.7	255	https://v10-1.orthodb.org/?query=21757at72274	DNA polymerase IV
21886at72274	Complete	2:3998041-3999123	3999123	3998041	-	528.0	295	https://v10-1.orthodb.org/?query=21886at72274	Peptide chain release factor 1
22000at72274	Complete	2:5681176-5682201	5681176	5682201	+	454.6	278	https://v10-1.orthodb.org/?query=22000at72274	tRNA N6-adenosine threonylcarbamoyltransferase
22001at72274	Complete	2:5043170-5044117	5044117	5043170	-	585.2	272	https://v10-1.orthodb.org/?query=22001at72274	Glycine--tRNA ligase alpha subunit
22039at72274	Complete	2:6125232-6126392	6125232	6126392	+	542.9	327	https://v10-1.orthodb.org/?query=22039at72274	Peptidase S11, D-alanyl-D-alanine carboxypeptidase A
22102at72274	Complete	2:4428916-4429983	4429983	4428916	-	610.3	327	https://v10-1.orthodb.org/?query=22102at72274	Uroporphyrinogen decarboxylase
22284at72274	Complete	2:6067446-6068567	6067446	6068567	+	446.9	280	https://v10-1.orthodb.org/?query=22284at72274	Riboflavin biosynthesis protein RibD
22432at72274	Complete	2:5012604-5013968	5013968	5012604	-	556.7	371	https://v10-1.orthodb.org/?query=22432at72274	Bifunctional protein GlmU
22679at72274	Complete	2:558099-559274	558099	559274	+	656.2	350	https://v10-1.orthodb.org/?query=22679at72274	Thiolase
22700at72274	Complete	2:3082518-3083576	3083576	3082518	-	509.7	270	https://v10-1.orthodb.org/?query=22700at72274	Holliday junction ATP-dependent DNA helicase RuvB
23028at72274	Complete	2:3622806-3623888	3623888	3622806	-	575.1	318	https://v10-1.orthodb.org/?query=23028at72274	Phospho-N-acetylmuramoyl-pentapeptide-transferase
23030at72274	Complete	2:5274708-5275826	5274708	5275826	+	471.1	302	https://v10-1.orthodb.org/?query=23030at72274	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain
23144at72274	Complete	2:5656352-5657416	5656352	5657416	+	654.8	317	https://v10-1.orthodb.org/?query=23144at72274	Fructose-1,6-bisphosphate aldolase
23194at72274	Complete	2:4307339-4308523	4308523	4307339	-	404.1	273	https://v10-1.orthodb.org/?query=23194at72274	ATP phosphoribosyltransferase regulatory subunit
23243at72274	Complete	2:6364272-6365414	6364272	6365414	+	354.9	308	https://v10-1.orthodb.org/?query=23243at72274	Outer membrane protein assembly factor BamB
23306at72274	Complete	2:4536213-4537289	4536213	4537289	+	487.4	309	https://v10-1.orthodb.org/?query=23306at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
23374at72274	Complete	2:4559867-4560934	4559867	4560934	+	401.8	260	https://v10-1.orthodb.org/?query=23374at72274	A/G-specific adenine glycosylase
23468at72274	Complete	2:4437948-4439054	4439054	4437948	-	526.9	312	https://v10-1.orthodb.org/?query=23468at72274	3-dehydroquinate synthase
23475at72274	Complete	2:2539617-2540741	2540741	2539617	-	337.5	285	https://v10-1.orthodb.org/?query=23475at72274	Ribonuclease D
23750at72274	Complete	2:2378687-2379913	2379913	2378687	-	630.2	334	https://v10-1.orthodb.org/?query=23750at72274	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
23835at72274	Complete	2:6361176-6362291	6361176	6362291	+	641.1	327	https://v10-1.orthodb.org/?query=23835at72274	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
23862at72274	Complete	2:5056418-5057335	5056418	5057335	+	469.5	255	https://v10-1.orthodb.org/?query=23862at72274	coproporphyrinogen III oxidase
23903at72274	Complete	2:3621446-3622792	3622792	3621446	-	500.3	340	https://v10-1.orthodb.org/?query=23903at72274	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
23949at72274	Complete	2:3857098-3858060	3858060	3857098	-	458.2	283	https://v10-1.orthodb.org/?query=23949at72274	Pseudouridine synthase
24002at72274	Complete	2:5694340-5695632	5695632	5694340	-	433.0	319	https://v10-1.orthodb.org/?query=24002at72274	Peptidyl-prolyl cis-trans isomerase, PpiC-type
24069at72274	Complete	2:439818-441107	439818	441107	+	467.5	337	https://v10-1.orthodb.org/?query=24069at72274	Mur ligase, central
24117at72274	Complete	2:6481200-6482102	6481200	6482102	+	521.0	264	https://v10-1.orthodb.org/?query=24117at72274	Peptide chain release factor 2
24118at72274	Complete	2:11901-12947	12947	11901	-	543.2	306	https://v10-1.orthodb.org/?query=24118at72274	Dihydroorotase
24142at72274	Complete	2:3880921-3882141	3882141	3880921	-	609.5	357	https://v10-1.orthodb.org/?query=24142at72274	GTPase Obg
24325at72274	Complete	2:4516376-4517386	4517386	4516376	-	457.7	278	https://v10-1.orthodb.org/?query=24325at72274	Fructose-1,6-bisphosphatase class 1
24369at72274	Complete	2:5791240-5792241	5791240	5792241	+	502.1	275	https://v10-1.orthodb.org/?query=24369at72274	DNA-directed RNA polymerase subunit alpha
24553at72274	Complete	2:3619184-3620257	3620257	3619184	-	428.3	292	https://v10-1.orthodb.org/?query=24553at72274	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
24560at72274	Complete	2:2456523-2457665	2457665	2456523	-	378.6	275	https://v10-1.orthodb.org/?query=24560at72274	Erythronate-4-phosphate dehydrogenase
24801at72274	Complete	2:4211842-4212840	4211842	4212840	+	467.3	265	https://v10-1.orthodb.org/?query=24801at72274	tRNA-dihydrouridine synthase
24820at72274	Complete	2:430772-431854	430772	431854	+	555.9	301	https://v10-1.orthodb.org/?query=24820at72274	3-isopropylmalate dehydrogenase
24909at72274	Complete	2:5701501-5702517	5701501	5702517	+	338.5	247	https://v10-1.orthodb.org/?query=24909at72274	Aminoglycoside phosphotransferase
24999at72274	Complete	2:609752-610801	609752	610801	+	383.7	237	https://v10-1.orthodb.org/?query=24999at72274	Endolytic murein transglycosylase
25123at72274	Complete	2:3858206-3859231	3858206	3859231	+	397.6	250	https://v10-1.orthodb.org/?query=25123at72274	Outer membrane protein assembly factor BamD
25202at72274	Complete	2:6667794-6668711	6668711	6667794	-	443.2	258	https://v10-1.orthodb.org/?query=25202at72274	Ornithine carbamoyltransferase
25207at72274	Complete	2:516800-517828	516800	517828	+	469.2	284	https://v10-1.orthodb.org/?query=25207at72274	Dihydroorotate dehydrogenase (quinone)
25406at72274	Complete	2:971505-972965	972965	971505	-	530.9	375	https://v10-1.orthodb.org/?query=25406at72274	NADH-quinone oxidoreductase subunit N
25465at72274	Complete	2:6603989-6604909	6604909	6603989	-	449.7	261	https://v10-1.orthodb.org/?query=25465at72274	Winged helix-like DNA-binding domain superfamily
25490at72274	Complete	2:6343106-6344149	6343106	6344149	+	419.2	276	https://v10-1.orthodb.org/?query=25490at72274	S-adenosylmethionine
25563at72274	Complete	2:6141588-6142610	6142610	6141588	-	484.4	261	https://v10-1.orthodb.org/?query=25563at72274	ATP-binding protein
25696at72274	Complete	2:3613416-3614600	3614600	3613416	-	497.0	303	https://v10-1.orthodb.org/?query=25696at72274	Cell division protein FtsZ
25705at72274	Complete	2:4615148-4616467	4616467	4615148	-	444.8	340	https://v10-1.orthodb.org/?query=25705at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
25716at72274	Complete	2:3362775-3363692	3363692	3362775	-	471.0	260	https://v10-1.orthodb.org/?query=25716at72274	GTPase Era
25878at72274	Complete	2:2278201-2279115	2279115	2278201	-	438.1	263	https://v10-1.orthodb.org/?query=25878at72274	ribosomal protein L3 N(5)-glutamine methyltransferase
25908at72274	Complete	2:3102039-3103100	3102039	3103100	+	563.0	283	https://v10-1.orthodb.org/?query=25908at72274	Phosphoribosylformylglycinamidine cyclo-ligase
25945at72274	Complete	2:3871237-3872181	3872181	3871237	-	491.5	265	https://v10-1.orthodb.org/?query=25945at72274	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
26334at72274	Complete	2:6540146-6541207	6540146	6541207	+	386.5	264	https://v10-1.orthodb.org/?query=26334at72274	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
26508at72274	Complete	2:3666984-3668477	3666984	3668477	+	634.4	393	https://v10-1.orthodb.org/?query=26508at72274	RNA polymerase sigma-54 factor
26517at72274	Complete	2:830340-831356	830340	831356	+	480.3	274	https://v10-1.orthodb.org/?query=26517at72274	Phenylalanine--tRNA ligase alpha subunit
26581at72274	Complete	2:6121968-6123113	6121968	6123113	+	551.2	329	https://v10-1.orthodb.org/?query=26581at72274	Probable peptidoglycan glycosyltransferase FtsW/RodA
26676at72274	Complete	2:4439634-4441778	4441778	4439634	-	650.0	481	https://v10-1.orthodb.org/?query=26676at72274	NolW-like
26684at72274	Complete	2:4003877-4004905	4003877	4004905	+	546.2	280	https://v10-1.orthodb.org/?query=26684at72274	Ribose-phosphate pyrophosphokinase
26781at72274	Complete	2:6205299-6206168	6205299	6206168	+	350.4	241	https://v10-1.orthodb.org/?query=26781at72274	Acyl-CoA thioesterase II
26787at72274	Complete	2:3612392-3613303	3613303	3612392	-	415.0	247	https://v10-1.orthodb.org/?query=26787at72274	UDP-3-O-acyl-N-acetylglucosamine deacetylase
27481at72274	Complete	2:5462176-5463519	5462176	5463519	+	500.1	274	https://v10-1.orthodb.org/?query=27481at72274	Signal recognition particle receptor FtsY
27495at72274	Complete	2:4326340-4327209	4326340	4327209	+	411.2	237	https://v10-1.orthodb.org/?query=27495at72274	Phosphatidylserine decarboxylase
27539at72274	Complete	2:5734918-5735967	5734918	5735967	+	483.7	289	https://v10-1.orthodb.org/?query=27539at72274	Anthranilate phosphoribosyltransferase
27577at72274	Complete	2:426750-427643	427643	426750	-	389.2	250	https://v10-1.orthodb.org/?query=27577at72274	Winged helix-like DNA-binding domain superfamily
27713at72274	Complete	2:2211753-2212727	2212727	2211753	-	359.3	241	https://v10-1.orthodb.org/?query=27713at72274	Winged helix-like DNA-binding domain superfamily
27986at72274	Complete	2:4408377-4409213	4409213	4408377	-	241.6	204	https://v10-1.orthodb.org/?query=27986at72274	Ribosomal RNA large subunit methyltransferase J
28337at72274	Complete	2:600201-601157	600201	601157	+	379.9	260	https://v10-1.orthodb.org/?query=28337at72274	Pseudouridine synthase
28379at72274	Complete	2:4466587-4467357	4466587	4467357	+	445.6	226	https://v10-1.orthodb.org/?query=28379at72274	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
28390at72274	Complete	2:6433160-6434056	6433160	6434056	+	404.4	240	https://v10-1.orthodb.org/?query=28390at72274	Tyrosine recombinase XerD
28456at72274	Complete	2:2527350-2528123	2528123	2527350	-	345.8	208	https://v10-1.orthodb.org/?query=28456at72274	Glutamine amidotransferase
28566at72274	Duplicated	2:450607-451824	450607	451824	+	247.8	341	https://v10-1.orthodb.org/?query=28566at72274	Type II secretion system protein F
28566at72274	Duplicated	2:3442611-3443825	3443825	3442611	-	233.3	337	https://v10-1.orthodb.org/?query=28566at72274	Type II secretion system protein F
28793at72274	Complete	2:2797008-2797832	2797832	2797008	-	498.3	241	https://v10-1.orthodb.org/?query=28793at72274	tRNA 2-thiocytidine(32) synthetase TtcA
28919at72274	Complete	2:3238934-3239872	3239872	3238934	-	406.3	241	https://v10-1.orthodb.org/?query=28919at72274	Rhodanese-like domain
28950at72274	Complete	2:4767071-4767850	4767071	4767850	+	322.5	209	https://v10-1.orthodb.org/?query=28950at72274	Exodeoxyribonuclease III
29139at72274	Complete	2:5428377-5429177	5428377	5429177	+	381.4	229	https://v10-1.orthodb.org/?query=29139at72274	Prolipoprotein diacylglyceryl transferase
29150at72274	Complete	2:1847696-1848535	1848535	1847696	-	276.4	201	https://v10-1.orthodb.org/?query=29150at72274	UTP--glucose-1-phosphate uridylyltransferase
29175at72274	Complete	2:1224104-1225105	1224104	1225105	+	446.1	283	https://v10-1.orthodb.org/?query=29175at72274	Luciferase-like domain
29190at72274	Complete	2:5693357-5694343	5694343	5693357	-	428.3	267	https://v10-1.orthodb.org/?query=29190at72274	4-hydroxythreonine-4-phosphate dehydrogenase
29232at72274	Complete	2:977800-978795	978795	977800	-	568.9	297	https://v10-1.orthodb.org/?query=29232at72274	NADH-quinone oxidoreductase subunit H
29288at72274	Complete	2:3620247-3621446	3621446	3620247	-	417.1	292	https://v10-1.orthodb.org/?query=29288at72274	Probable peptidoglycan glycosyltransferase FtsW
29396at72274	Complete	2:4758740-4759645	4758740	4759645	+	470.1	258	https://v10-1.orthodb.org/?query=29396at72274	Acetylglutamate kinase
29421at72274	Complete	2:4320857-4321876	4320857	4321876	+	453.3	296	https://v10-1.orthodb.org/?query=29421at72274	Small ribosomal subunit biogenesis GTPase RsgA
29426at72274	Duplicated	2:6572048-6573088	6572048	6573088	+	619.8	307	https://v10-1.orthodb.org/?query=29426at72274	Protein RecA
29426at72274	Duplicated	1:18454-19491	19491	18454	-	590.5	304	https://v10-1.orthodb.org/?query=29426at72274	Protein RecA
29543at72274	Complete	2:3876057-3876995	3876995	3876057	-	339.2	239	https://v10-1.orthodb.org/?query=29543at72274	Riboflavin kinase
29546at72274	Complete	2:5019820-5020689	5020689	5019820	-	411.6	244	https://v10-1.orthodb.org/?query=29546at72274	ATP synthase subunit a
29729at72274	Complete	2:755492-756382	755492	756382	+	312.3	190	https://v10-1.orthodb.org/?query=29729at72274	P-loop containing nucleoside triphosphate hydrolase
29821at72274	Complete	2:907667-908512	907667	908512	+	486.3	247	https://v10-1.orthodb.org/?query=29821at72274	ATPase AAA
29873at72274	Complete	2:6549644-6550594	6549644	6550594	+	516.9	267	https://v10-1.orthodb.org/?query=29873at72274	Acetyl-CoA carboxylase, alpha subunit
29936at72274	Complete	2:6140280-6141119	6141119	6140280	-	264.8	202	https://v10-1.orthodb.org/?query=29936at72274	CBS domain
30013at72274	Complete	2:5780963-5781784	5780963	5781784	+	460.2	240	https://v10-1.orthodb.org/?query=30013at72274	Ribosomal protein L2
30024at72274	Complete	2:5015963-5016823	5016823	5015963	-	475.9	255	https://v10-1.orthodb.org/?query=30024at72274	ATP synthase, F1 complex, gamma subunit
30055at72274	Complete	2:5525821-5526693	5526693	5525821	-	396.7	228	https://v10-1.orthodb.org/?query=30055at72274	Methylenetetrahydrofolate reductase
30119at72274	Complete	2:3628746-3629687	3629687	3628746	-	375.6	242	https://v10-1.orthodb.org/?query=30119at72274	S-adenosyl-L-methionine-dependent methyltransferase
30228at72274	Complete	2:3663425-3664399	3663425	3664399	+	370.9	242	https://v10-1.orthodb.org/?query=30228at72274	Arabinose 5-phosphate isomerase
30299at72274	Complete	2:2065029-2066054	2066054	2065029	-	417.0	258	https://v10-1.orthodb.org/?query=30299at72274	Peptidase S49
30337at72274	Complete	2:748638-749597	749597	748638	-	425.2	245	https://v10-1.orthodb.org/?query=30337at72274	Protease HtpX
30458at72274	Complete	2:3604864-3605811	3605811	3604864	-	250.7	232	https://v10-1.orthodb.org/?query=30458at72274	NUDIX hydrolase
30483at72274	Complete	2:6296267-6297838	6297838	6296267	-	662.6	363	https://v10-1.orthodb.org/?query=30483at72274	ATP-dependent RNA helicase RhlB
30592at72274	Complete	2:2193110-2193928	2193110	2193928	+	486.1	258	https://v10-1.orthodb.org/?query=30592at72274	phosphoenolpyruvate synthase regulatory protein
30676at72274	Complete	2:3327980-3328876	3327980	3328876	+	523.2	271	https://v10-1.orthodb.org/?query=30676at72274	methylisocitrate lyase
30808at72274	Complete	2:6528721-6529506	6529506	6528721	-	417.5	224	https://v10-1.orthodb.org/?query=30808at72274	Methionine aminopeptidase
31121at72274	Complete	2:4312673-4313644	4313644	4312673	-	378.7	255	https://v10-1.orthodb.org/?query=31121at72274	tRNA dimethylallyltransferase
31187at72274	Complete	2:4685404-4686345	4686345	4685404	-	499.1	284	https://v10-1.orthodb.org/?query=31187at72274	Porphobilinogen deaminase
31290at72274	Complete	2:611455-612441	611455	612441	+	275.6	231	https://v10-1.orthodb.org/?query=31290at72274	DNA polymerase III subunit delta
31611at72274	Complete	2:4776997-4777929	4776997	4777929	+	362.8	247	https://v10-1.orthodb.org/?query=31611at72274	Winged helix-like DNA-binding domain superfamily
31677at72274	Complete	2:438949-439821	438949	439821	+	426.7	240	https://v10-1.orthodb.org/?query=31677at72274	Acetyl-CoA carboxylase
31780at72274	Complete	2:5654295-5655458	5654295	5655458	+	632.1	347	https://v10-1.orthodb.org/?query=31780at72274	Phosphoglycerate kinase
31831at72274	Complete	2:5456978-5457976	5457976	5456978	-	353.8	280	https://v10-1.orthodb.org/?query=31831at72274	Alpha/beta hydrolase
31899at72274	Complete	2:2072941-2075436	2075436	2072941	-	244.8	155	https://v10-1.orthodb.org/?query=31899at72274	NADH pyrophosphatase
31975at72274	Complete	2:5429383-5430177	5429383	5430177	+	305.2	210	https://v10-1.orthodb.org/?query=31975at72274	Thymidylate synthase
32018at72274	Complete	2:465566-466453	465566	466453	+	405.5	245	https://v10-1.orthodb.org/?query=32018at72274	NAD kinase
32132at72274	Complete	2:5692435-5693241	5693241	5692435	-	329.9	210	https://v10-1.orthodb.org/?query=32132at72274	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase
32149at72274	Complete	2:4077807-4078658	4077807	4078658	+	343.9	221	https://v10-1.orthodb.org/?query=32149at72274	pantoate--beta-alanine ligase
