# BUSCO version is: 5.7.1 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2024-01-08, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14821at72274	Complete	1:2511763-2513016	2513016	2511763	-	445.4	330	https://v10-1.orthodb.org/?query=14821at72274	Cell division protein FtsA
14956at72274	Complete	1:2514861-2516303	2516303	2514861	-	780.9	417	https://v10-1.orthodb.org/?query=14956at72274	UDP-N-acetylmuramate--L-alanine ligase
15149at72274	Complete	1:4466588-4467880	4466588	4467880	+	684.9	364	https://v10-1.orthodb.org/?query=15149at72274	Adenylosuccinate synthetase
15219at72274	Complete	1:5319691-5321064	5319691	5321064	+	743.6	406	https://v10-1.orthodb.org/?query=15219at72274	Signal recognition particle protein
15329at72274	Complete	1:4130416-4131714	4130416	4131714	+	610.8	367	https://v10-1.orthodb.org/?query=15329at72274	Amino-acid acetyltransferase
15349at72274	Complete	1:2972068-2973159	2972068	2973159	+	326.7	268	https://v10-1.orthodb.org/?query=15349at72274	Anhydro-N-acetylmuramic acid kinase
15423at72274	Complete	1:3999511-4000719	4000719	3999511	-	525.6	329	https://v10-1.orthodb.org/?query=15423at72274	Flavoprotein
15474at72274	Complete	1:2555430-2556695	2556695	2555430	-	656.5	367	https://v10-1.orthodb.org/?query=15474at72274	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
15493at72274	Complete	1:4700270-4701673	4701673	4700270	-	562.5	368	https://v10-1.orthodb.org/?query=15493at72274	Poly(A) polymerase I
15646at72274	Complete	1:5501844-5503133	5501844	5503133	+	717.7	383	https://v10-1.orthodb.org/?query=15646at72274	Enolase
15718at72274	Complete	1:5251801-5252940	5251801	5252940	+	640.4	330	https://v10-1.orthodb.org/?query=15718at72274	Dual-specificity RNA methyltransferase RlmN
16137at72274	Complete	1:3247646-3248785	3247646	3248785	+	595.9	321	https://v10-1.orthodb.org/?query=16137at72274	Homoserine O-succinyltransferase
16276at72274	Complete	1:3262039-3263409	3262039	3263409	+	535.3	359	https://v10-1.orthodb.org/?query=16276at72274	peptidase M16
16452at72274	Complete	1:4355543-4357003	4357003	4355543	-	552.3	376	https://v10-1.orthodb.org/?query=16452at72274	Protein adenylyltransferase SelO
16460at72274	Complete	1:2124587-2125714	2124587	2125714	+	580.7	325	https://v10-1.orthodb.org/?query=16460at72274	Citrate synthase
16462at72274	Complete	1:4666095-4667231	4666095	4667231	+	653.4	327	https://v10-1.orthodb.org/?query=16462at72274	Carbamoyl-phosphate synthase, small subunit
16477at72274	Complete	1:5255887-5257176	5255887	5257176	+	554.9	340	https://v10-1.orthodb.org/?query=16477at72274	Histidine--tRNA ligase
16529at72274	Complete	1:3234723-3235994	3234723	3235994	+	488.5	343	https://v10-1.orthodb.org/?query=16529at72274	Metal-dependent hydrolase
16555at72274	Complete	1:945916-947298	947298	945916	-	682.8	394	https://v10-1.orthodb.org/?query=16555at72274	Cysteine--tRNA ligase
16598at72274	Complete	1:4560412-4561701	4561701	4560412	-	648.0	366	https://v10-1.orthodb.org/?query=16598at72274	Phosphoribosylamine--glycine ligase
16831at72274	Complete	1:4087473-4088978	4088978	4087473	-	639.2	395	https://v10-1.orthodb.org/?query=16831at72274	Exopolyphosphatase
16907at72274	Complete	1:2370530-2372695	2372695	2370530	-	365.0	312	https://v10-1.orthodb.org/?query=16907at72274	RecBCD enzyme subunit RecD
16977at72274	Complete	1:1169381-1170547	1170547	1169381	-	637.1	342	https://v10-1.orthodb.org/?query=16977at72274	Succinate--CoA ligase 
17118at72274	Complete	1:2969238-2970437	2970437	2969238	-	655.5	351	https://v10-1.orthodb.org/?query=17118at72274	Tyrosine--tRNA ligase
17132at72274	Complete	1:4461572-4462873	4461572	4462873	+	593.4	352	https://v10-1.orthodb.org/?query=17132at72274	GTPase HflX
17191at72274	Complete	1:1936170-1937522	1937522	1936170	-	439.9	343	https://v10-1.orthodb.org/?query=17191at72274	23S rRNA (uracil(1939)-C(5))-methyltransferase
17215at72274	Complete	1:6599525-6600706	6599525	6600706	+	596.0	344	https://v10-1.orthodb.org/?query=17215at72274	Uncharacterised protein family CoxE-like
17279at72274	Complete	1:5246112-5247326	5246112	5247326	+	673.1	352	https://v10-1.orthodb.org/?query=17279at72274	Cysteine desulfurase IscS
17346at72274	Complete	1:3211165-3212568	3211165	3212568	+	497.1	320	https://v10-1.orthodb.org/?query=17346at72274	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
17347at72274	Complete	1:3961306-3962637	3962637	3961306	-	472.4	334	https://v10-1.orthodb.org/?query=17347at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
17428at72274	Complete	1:6078500-6079612	6078500	6079612	+	573.2	312	https://v10-1.orthodb.org/?query=17428at72274	Aspartate-semialdehyde dehydrogenase
17520at72274	Complete	1:5489629-5490765	5489629	5490765	+	455.2	310	https://v10-1.orthodb.org/?query=17520at72274	Lipid-A-disaccharide synthase
17565at72274	Complete	1:6090710-6091921	6090710	6091921	+	601.7	343	https://v10-1.orthodb.org/?query=17565at72274	Pyridoxal phosphate-dependent transferase
17584at72274	Complete	1:1140959-1141981	1141981	1140959	-	439.5	268	https://v10-1.orthodb.org/?query=17584at72274	Glycerol-3-phosphate dehydrogenase 
18102at72274	Complete	1:874343-875653	875653	874343	-	549.7	372	https://v10-1.orthodb.org/?query=18102at72274	Trigger factor
18149at72274	Complete	1:1147838-1149055	1147838	1149055	+	637.2	356	https://v10-1.orthodb.org/?query=18149at72274	Beta-ketoacyl synthase, C-terminal
18206at72274	Complete	1:5036175-5037440	5036175	5037440	+	670.1	375	https://v10-1.orthodb.org/?query=18206at72274	Gamma-glutamyl phosphate reductase
18218at72274	Complete	1:1794686-1796119	1794686	1796119	+	422.5	376	https://v10-1.orthodb.org/?query=18218at72274	Peptidase M48
18225at72274	Complete	1:4795041-4796141	4796141	4795041	-	398.4	229	https://v10-1.orthodb.org/?query=18225at72274	Ribosome-binding ATPase YchF
18265at72274	Complete	1:6033269-6034366	6033269	6034366	+	554.0	316	https://v10-1.orthodb.org/?query=18265at72274	Chorismate mutase
18426at72274	Complete	1:6715102-6716427	6715102	6716427	+	567.7	350	https://v10-1.orthodb.org/?query=18426at72274	AAA C-terminal domain
18714at72274	Complete	1:5328688-5329992	5328688	5329992	+	647.9	377	https://v10-1.orthodb.org/?query=18714at72274	Homoserine dehydrogenase
18752at72274	Complete	1:3250675-3251829	3250675	3251829	+	449.9	281	https://v10-1.orthodb.org/?query=18752at72274	Radical SAM
18777at72274	Complete	1:2922123-2923511	2923511	2922123	-	564.8	382	https://v10-1.orthodb.org/?query=18777at72274	Major facilitator superfamily
18974at72274	Complete	1:4369355-4370998	4370998	4369355	-	652.0	423	https://v10-1.orthodb.org/?query=18974at72274	2-oxoacid dehydrogenase acyltransferase, catalytic domain
19211at72274	Complete	1:2163889-2165313	2165313	2163889	-	535.5	357	https://v10-1.orthodb.org/?query=19211at72274	Peptidase S1C
19244at72274	Complete	1:1060085-1061176	1061176	1060085	-	558.4	302	https://v10-1.orthodb.org/?query=19244at72274	Chorismate synthase
19292at72274	Complete	1:4453709-4454794	4454794	4453709	-	475.9	277	https://v10-1.orthodb.org/?query=19292at72274	Epoxyqueuosine reductase
19316at72274	Complete	1:1796228-1797286	1797286	1796228	-	534.0	277	https://v10-1.orthodb.org/?query=19316at72274	Quinolinate synthase A
19630at72274	Complete	1:4235162-4236592	4236592	4235162	-	694.8	383	https://v10-1.orthodb.org/?query=19630at72274	Sigma-54 interaction domain, ATP-binding site 1
19644at72274	Complete	1:3883936-3885018	3883936	3885018	+	448.3	288	https://v10-1.orthodb.org/?query=19644at72274	5-(carboxyamino)imidazole ribonucleotide synthase
19753at72274	Complete	1:1621139-1622290	1621139	1622290	+	528.5	309	https://v10-1.orthodb.org/?query=19753at72274	Succinyl-diaminopimelate desuccinylase
19791at72274	Complete	1:2551059-2552228	2551059	2552228	+	450.4	277	https://v10-1.orthodb.org/?query=19791at72274	PDZ domain
19991at72274	Complete	1:3233722-3234726	3233722	3234726	+	597.4	304	https://v10-1.orthodb.org/?query=19991at72274	Aspartate carbamoyltransferase
20071at72274	Complete	1:2365635-2366864	2365635	2366864	+	296.1	270	https://v10-1.orthodb.org/?query=20071at72274	Nuclease SbcCD subunit D
20191at72274	Complete	1:5660490-5661584	5660490	5661584	+	444.8	259	https://v10-1.orthodb.org/?query=20191at72274	ATP-binding protein
20214at72274	Complete	1:6700132-6701259	6701259	6700132	-	616.3	311	https://v10-1.orthodb.org/?query=20214at72274	tRNA-specific 2-thiouridylase
20241at72274	Complete	1:2585219-2586673	2585219	2586673	+	788.6	442	https://v10-1.orthodb.org/?query=20241at72274	Glutamyl-tRNA(Gln) amidotransferase subunit A
20515at72274	Complete	1:5882719-5883840	5882719	5883840	+	546.6	323	https://v10-1.orthodb.org/?query=20515at72274	3-Oxoacyl-
20685at72274	Complete	1:1235860-1239348	1239348	1235860	-	1105.7	882	https://v10-1.orthodb.org/?query=20685at72274	Chromosome partition protein Smc
20753at72274	Complete	1:6431530-6432528	6432528	6431530	-	407.5	238	https://v10-1.orthodb.org/?query=20753at72274	tRNA-dihydrouridine synthase
20800at72274	Complete	1:5481716-5482906	5481716	5482906	+	515.2	314	https://v10-1.orthodb.org/?query=20800at72274	1-deoxy-D-xylulose 5-phosphate reductoisomerase
20851at72274	Complete	1:3079084-3080274	3079084	3080274	+	679.1	350	https://v10-1.orthodb.org/?query=20851at72274	S-adenosylmethionine synthetase
20878at72274	Complete	1:2583639-2584676	2584676	2583639	-	568.7	300	https://v10-1.orthodb.org/?query=20878at72274	rod shape-determining protein
20904at72274	Complete	1:3712335-3713444	3713444	3712335	-	361.1	285	https://v10-1.orthodb.org/?query=20904at72274	DNA-binding, RecF
20929at72274	Complete	1:3066431-3067609	3066431	3067609	+	551.0	322	https://v10-1.orthodb.org/?query=20929at72274	HI0933-like insert domain superfamily
21126at72274	Complete	1:3123281-3124339	3124339	3123281	-	593.2	299	https://v10-1.orthodb.org/?query=21126at72274	Biotin synthase
21206at72274	Complete	1:2773419-2774537	2774537	2773419	-	532.0	324	https://v10-1.orthodb.org/?query=21206at72274	Glutamate 5-kinase
21460at72274	Complete	1:6032184-6033269	6032184	6033269	+	576.5	317	https://v10-1.orthodb.org/?query=21460at72274	Pyridoxal phosphate-dependent transferase
21482at72274	Complete	1:4404849-4406126	4404849	4406126	+	460.5	322	https://v10-1.orthodb.org/?query=21482at72274	3-deoxy-D-manno-octulosonic-acid transferase, N-terminal
21526at72274	Complete	1:4737525-4738541	4737525	4738541	+	650.3	313	https://v10-1.orthodb.org/?query=21526at72274	ketol-acid reductoisomerase
21547at72274	Complete	1:2542024-2543118	2543118	2542024	-	498.7	304	https://v10-1.orthodb.org/?query=21547at72274	Cell division protein ZapE
21685at72274	Complete	1:6695954-6697123	6697123	6695954	-	396.0	292	https://v10-1.orthodb.org/?query=21685at72274	Cupin
21757at72274	Complete	1:1950139-1951188	1951188	1950139	-	392.7	255	https://v10-1.orthodb.org/?query=21757at72274	DNA polymerase IV
21886at72274	Complete	1:4803321-4804403	4803321	4804403	+	528.1	295	https://v10-1.orthodb.org/?query=21886at72274	Peptide chain release factor 1
22000at72274	Complete	1:3036474-3037499	3037499	3036474	-	455.7	278	https://v10-1.orthodb.org/?query=22000at72274	tRNA N6-adenosine threonylcarbamoyltransferase
22001at72274	Complete	1:3666855-3667802	3666855	3667802	+	585.2	272	https://v10-1.orthodb.org/?query=22001at72274	Glycine--tRNA ligase alpha subunit
22039at72274	Complete	1:5044145-5045305	5044145	5045305	+	542.9	327	https://v10-1.orthodb.org/?query=22039at72274	Peptidase S11, D-alanyl-D-alanine carboxypeptidase A
22102at72274	Complete	1:4343872-4344939	4343872	4344939	+	608.1	327	https://v10-1.orthodb.org/?query=22102at72274	Uroporphyrinogen decarboxylase
22284at72274	Complete	1:4984799-4985920	4984799	4985920	+	445.1	280	https://v10-1.orthodb.org/?query=22284at72274	Riboflavin biosynthesis protein RibD
22432at72274	Complete	1:3733327-3734691	3733327	3734691	+	555.1	371	https://v10-1.orthodb.org/?query=22432at72274	Bifunctional protein GlmU
22679at72274	Complete	1:6205729-6206904	6205729	6206904	+	656.7	350	https://v10-1.orthodb.org/?query=22679at72274	Thiolase
22700at72274	Complete	1:1905780-1906838	1906838	1905780	-	509.7	270	https://v10-1.orthodb.org/?query=22700at72274	Holliday junction ATP-dependent DNA helicase RuvB
23028at72274	Complete	1:2519918-2521000	2521000	2519918	-	575.1	318	https://v10-1.orthodb.org/?query=23028at72274	Phospho-N-acetylmuramoyl-pentapeptide-transferase
23030at72274	Complete	1:3449976-3451094	3451094	3449976	-	471.6	302	https://v10-1.orthodb.org/?query=23030at72274	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain
23144at72274	Complete	1:3069578-3070642	3070642	3069578	-	654.8	317	https://v10-1.orthodb.org/?query=23144at72274	Fructose-1,6-bisphosphate aldolase
23194at72274	Complete	1:4465352-4466536	4465352	4466536	+	404.1	273	https://v10-1.orthodb.org/?query=23194at72274	ATP phosphoribosyltransferase regulatory subunit
23243at72274	Complete	1:5257849-5258991	5257849	5258991	+	354.9	308	https://v10-1.orthodb.org/?query=23243at72274	Outer membrane protein assembly factor BamB
23306at72274	Complete	1:4236595-4237671	4237671	4236595	-	487.4	309	https://v10-1.orthodb.org/?query=23306at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
23374at72274	Complete	1:4212799-4213866	4213866	4212799	-	401.8	260	https://v10-1.orthodb.org/?query=23374at72274	A/G-specific adenine glycosylase
23468at72274	Complete	1:4334783-4335889	4334783	4335889	+	525.4	312	https://v10-1.orthodb.org/?query=23468at72274	3-dehydroquinate synthase
23475at72274	Complete	1:1471328-1472452	1472452	1471328	-	337.3	285	https://v10-1.orthodb.org/?query=23475at72274	Ribonuclease D
23750at72274	Complete	1:1172381-1173610	1173610	1172381	-	630.1	334	https://v10-1.orthodb.org/?query=23750at72274	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
23835at72274	Complete	1:5254753-5255868	5254753	5255868	+	641.1	327	https://v10-1.orthodb.org/?query=23835at72274	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
23862at72274	Complete	1:3653615-3654532	3654532	3653615	-	469.5	255	https://v10-1.orthodb.org/?query=23862at72274	coproporphyrinogen III oxidase
23903at72274	Complete	1:2518558-2519904	2519904	2518558	-	498.8	340	https://v10-1.orthodb.org/?query=23903at72274	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
23949at72274	Complete	1:2750786-2751748	2751748	2750786	-	458.2	283	https://v10-1.orthodb.org/?query=23949at72274	Pseudouridine synthase
24002at72274	Complete	1:3023042-3024334	3023042	3024334	+	433.0	319	https://v10-1.orthodb.org/?query=24002at72274	Peptidyl-prolyl cis-trans isomerase, PpiC-type
24069at72274	Complete	1:6086409-6087698	6086409	6087698	+	465.9	337	https://v10-1.orthodb.org/?query=24069at72274	Mur ligase, central
24117at72274	Complete	1:5374746-5375648	5374746	5375648	+	521.0	264	https://v10-1.orthodb.org/?query=24117at72274	Peptide chain release factor 2
24118at72274	Complete	1:5624042-5625088	5625088	5624042	-	543.2	306	https://v10-1.orthodb.org/?query=24118at72274	Dihydroorotase
24142at72274	Complete	1:2774608-2775828	2775828	2774608	-	609.5	357	https://v10-1.orthodb.org/?query=24142at72274	GTPase Obg
24325at72274	Complete	1:4256495-4257505	4256495	4257505	+	457.7	278	https://v10-1.orthodb.org/?query=24325at72274	Fructose-1,6-bisphosphatase class 1
24369at72274	Complete	1:2929391-2930392	2930392	2929391	-	502.1	275	https://v10-1.orthodb.org/?query=24369at72274	DNA-directed RNA polymerase subunit alpha
24553at72274	Complete	1:2516296-2517369	2517369	2516296	-	429.4	292	https://v10-1.orthodb.org/?query=24553at72274	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
24560at72274	Complete	1:1388994-1390136	1390136	1388994	-	378.6	275	https://v10-1.orthodb.org/?query=24560at72274	Erythronate-4-phosphate dehydrogenase
24801at72274	Complete	1:4563812-4564810	4564810	4563812	-	469.0	265	https://v10-1.orthodb.org/?query=24801at72274	tRNA-dihydrouridine synthase
24820at72274	Complete	1:6077348-6078430	6077348	6078430	+	555.9	301	https://v10-1.orthodb.org/?query=24820at72274	3-isopropylmalate dehydrogenase
24909at72274	Complete	1:3019117-3020133	3020133	3019117	-	338.6	247	https://v10-1.orthodb.org/?query=24909at72274	Aminoglycoside phosphotransferase
24999at72274	Complete	1:6257393-6258442	6257393	6258442	+	384.6	237	https://v10-1.orthodb.org/?query=24999at72274	Endolytic murein transglycosylase
25123at72274	Complete	1:2751894-2752919	2751894	2752919	+	397.6	250	https://v10-1.orthodb.org/?query=25123at72274	Outer membrane protein assembly factor BamD
25202at72274	Complete	1:5612230-5613147	5613147	5612230	-	443.2	258	https://v10-1.orthodb.org/?query=25202at72274	Ornithine carbamoyltransferase
25207at72274	Complete	1:6164429-6165457	6164429	6165457	+	470.9	284	https://v10-1.orthodb.org/?query=25207at72274	Dihydroorotate dehydrogenase (quinone)
25406at72274	Complete	1:6673528-6674988	6674988	6673528	-	530.9	375	https://v10-1.orthodb.org/?query=25406at72274	NADH-quinone oxidoreductase subunit N
25465at72274	Complete	1:5551147-5552067	5552067	5551147	-	449.4	261	https://v10-1.orthodb.org/?query=25465at72274	Winged helix-like DNA-binding domain superfamily
25490at72274	Complete	1:5236682-5237725	5236682	5237725	+	418.5	276	https://v10-1.orthodb.org/?query=25490at72274	S-adenosylmethionine
25563at72274	Complete	1:5060625-5061647	5061647	5060625	-	484.4	261	https://v10-1.orthodb.org/?query=25563at72274	ATP-binding protein
25696at72274	Complete	1:2510528-2511712	2511712	2510528	-	497.0	303	https://v10-1.orthodb.org/?query=25696at72274	Cell division protein FtsZ
25705at72274	Complete	1:4137314-4138633	4137314	4138633	+	444.8	340	https://v10-1.orthodb.org/?query=25705at72274	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
25716at72274	Complete	1:2158938-2159855	2159855	2158938	-	470.4	260	https://v10-1.orthodb.org/?query=25716at72274	GTPase Era
25878at72274	Complete	1:1063149-1064063	1064063	1063149	-	438.1	263	https://v10-1.orthodb.org/?query=25878at72274	ribosomal protein L3 N(5)-glutamine methyltransferase
25908at72274	Complete	1:1925312-1926373	1925312	1926373	+	563.6	283	https://v10-1.orthodb.org/?query=25908at72274	Phosphoribosylformylglycinamidine cyclo-ligase
25945at72274	Complete	1:2764924-2765868	2765868	2764924	-	491.5	265	https://v10-1.orthodb.org/?query=25945at72274	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
26334at72274	Complete	1:5487305-5488366	5487305	5488366	+	386.7	264	https://v10-1.orthodb.org/?query=26334at72274	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
26508at72274	Complete	1:2564094-2565587	2564094	2565587	+	634.4	393	https://v10-1.orthodb.org/?query=26508at72274	RNA polymerase sigma-54 factor
26517at72274	Complete	1:6538732-6539748	6538732	6539748	+	480.3	274	https://v10-1.orthodb.org/?query=26517at72274	Phenylalanine--tRNA ligase alpha subunit
26581at72274	Complete	1:5040881-5042026	5040881	5042026	+	551.4	329	https://v10-1.orthodb.org/?query=26581at72274	Probable peptidoglycan glycosyltransferase FtsW/RodA
26676at72274	Complete	1:4332059-4334203	4332059	4334203	+	650.1	481	https://v10-1.orthodb.org/?query=26676at72274	NolW-like
26684at72274	Complete	1:4797539-4798480	4798480	4797539	-	546.8	280	https://v10-1.orthodb.org/?query=26684at72274	Ribose-phosphate pyrophosphokinase
26781at72274	Complete	1:5102865-5103734	5102865	5103734	+	350.4	241	https://v10-1.orthodb.org/?query=26781at72274	Acyl-CoA thioesterase II
26787at72274	Complete	1:2509504-2510415	2510415	2509504	-	415.0	247	https://v10-1.orthodb.org/?query=26787at72274	UDP-3-O-acyl-N-acetylglucosamine deacetylase
27481at72274	Complete	1:3260521-3261891	3261891	3260521	-	500.0	274	https://v10-1.orthodb.org/?query=27481at72274	Signal recognition particle receptor FtsY
27495at72274	Complete	1:4446669-4447538	4447538	4446669	-	411.3	237	https://v10-1.orthodb.org/?query=27495at72274	Phosphatidylserine decarboxylase
27539at72274	Complete	1:2985667-2986716	2986716	2985667	-	483.7	289	https://v10-1.orthodb.org/?query=27539at72274	Anthranilate phosphoribosyltransferase
27577at72274	Complete	1:6073326-6074219	6074219	6073326	-	389.2	250	https://v10-1.orthodb.org/?query=27577at72274	Winged helix-like DNA-binding domain superfamily
27713at72274	Complete	1:996818-997792	997792	996818	-	359.3	241	https://v10-1.orthodb.org/?query=27713at72274	Winged helix-like DNA-binding domain superfamily
27986at72274	Complete	1:4364657-4365493	4364657	4365493	+	241.6	204	https://v10-1.orthodb.org/?query=27986at72274	Ribosomal RNA large subunit methyltransferase J
28337at72274	Complete	1:6247824-6248780	6247824	6248780	+	379.9	260	https://v10-1.orthodb.org/?query=28337at72274	Pseudouridine synthase
28379at72274	Complete	1:4306511-4307281	4307281	4306511	-	445.4	226	https://v10-1.orthodb.org/?query=28379at72274	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
28390at72274	Complete	1:5326723-5327619	5326723	5327619	+	404.4	240	https://v10-1.orthodb.org/?query=28390at72274	Tyrosine recombinase XerD
28456at72274	Complete	1:1459069-1459842	1459842	1459069	-	345.8	208	https://v10-1.orthodb.org/?query=28456at72274	Glutamine amidotransferase
28566at72274	Complete	1:2643085-2644305	2643085	2644305	+	529.4	341	https://v10-1.orthodb.org/?query=28566at72274	Type II secretion system protein F
28793at72274	Complete	1:1587491-1588315	1588315	1587491	-	498.3	241	https://v10-1.orthodb.org/?query=28793at72274	tRNA 2-thiocytidine(32) synthetase TtcA
28919at72274	Complete	1:2021794-2022732	2022732	2021794	-	406.3	241	https://v10-1.orthodb.org/?query=28919at72274	Rhodanese-like domain
28950at72274	Complete	1:3987278-3988057	3988057	3987278	-	322.5	209	https://v10-1.orthodb.org/?query=28950at72274	Exodeoxyribonuclease III
29139at72274	Complete	1:3295469-3296269	3296269	3295469	-	380.8	229	https://v10-1.orthodb.org/?query=29139at72274	Prolipoprotein diacylglyceryl transferase
29150at72274	Complete	1:588596-589435	589435	588596	-	276.4	201	https://v10-1.orthodb.org/?query=29150at72274	UTP--glucose-1-phosphate uridylyltransferase
29175at72274	Missing
29190at72274	Complete	1:3024331-3025317	3024331	3025317	+	428.4	267	https://v10-1.orthodb.org/?query=29190at72274	4-hydroxythreonine-4-phosphate dehydrogenase
29232at72274	Complete	1:6679823-6680818	6680818	6679823	-	568.9	297	https://v10-1.orthodb.org/?query=29232at72274	NADH-quinone oxidoreductase subunit H
29288at72274	Complete	1:2517359-2518558	2518558	2517359	-	417.1	292	https://v10-1.orthodb.org/?query=29288at72274	Probable peptidoglycan glycosyltransferase FtsW
29396at72274	Complete	1:3995483-3996388	3996388	3995483	-	470.1	258	https://v10-1.orthodb.org/?query=29396at72274	Acetylglutamate kinase
29421at72274	Complete	1:4452002-4453021	4453021	4452002	-	451.7	296	https://v10-1.orthodb.org/?query=29421at72274	Small ribosomal subunit biogenesis GTPase RsgA
29426at72274	Complete	1:5519206-5520246	5519206	5520246	+	619.8	307	https://v10-1.orthodb.org/?query=29426at72274	Protein RecA
29543at72274	Complete	1:2769744-2770682	2770682	2769744	-	338.1	239	https://v10-1.orthodb.org/?query=29543at72274	Riboflavin kinase
29546at72274	Complete	1:3726606-3727475	3726606	3727475	+	412.3	244	https://v10-1.orthodb.org/?query=29546at72274	ATP synthase subunit a
29729at72274	Complete	1:6403161-6404051	6403161	6404051	+	313.1	190	https://v10-1.orthodb.org/?query=29729at72274	P-loop containing nucleoside triphosphate hydrolase
29821at72274	Complete	1:6598171-6599016	6598171	6599016	+	486.3	247	https://v10-1.orthodb.org/?query=29821at72274	ATPase AAA
29873at72274	Complete	1:5496803-5497753	5496803	5497753	+	515.2	267	https://v10-1.orthodb.org/?query=29873at72274	Acetyl-CoA carboxylase, alpha subunit
29936at72274	Complete	1:5059317-5060156	5060156	5059317	-	264.8	202	https://v10-1.orthodb.org/?query=29936at72274	CBS domain
30013at72274	Complete	1:2939846-2940667	2940667	2939846	-	460.2	240	https://v10-1.orthodb.org/?query=30013at72274	Ribosomal protein L2
30024at72274	Complete	1:3730472-3731332	3730472	3731332	+	475.9	255	https://v10-1.orthodb.org/?query=30024at72274	ATP synthase, F1 complex, gamma subunit
30055at72274	Complete	1:3197335-3198207	3197335	3198207	+	396.7	228	https://v10-1.orthodb.org/?query=30055at72274	Methylenetetrahydrofolate reductase
30119at72274	Complete	1:2525858-2526799	2526799	2525858	-	375.6	242	https://v10-1.orthodb.org/?query=30119at72274	S-adenosyl-L-methionine-dependent methyltransferase
30228at72274	Complete	1:2560535-2561509	2560535	2561509	+	371.6	242	https://v10-1.orthodb.org/?query=30228at72274	Arabinose 5-phosphate isomerase
30299at72274	Complete	1:813655-814680	814680	813655	-	417.0	258	https://v10-1.orthodb.org/?query=30299at72274	Peptidase S49
30337at72274	Complete	1:6396308-6397267	6397267	6396308	-	425.2	245	https://v10-1.orthodb.org/?query=30337at72274	Protease HtpX
30458at72274	Complete	1:2501976-2502923	2502923	2501976	-	250.0	232	https://v10-1.orthodb.org/?query=30458at72274	NUDIX hydrolase
30483at72274	Complete	1:5197580-5199151	5199151	5197580	-	662.6	363	https://v10-1.orthodb.org/?query=30483at72274	ATP-dependent RNA helicase RhlB
30592at72274	Complete	1:978176-978994	978176	978994	+	486.1	258	https://v10-1.orthodb.org/?query=30592at72274	phosphoenolpyruvate synthase regulatory protein
30676at72274	Complete	1:2123598-2124494	2123598	2124494	+	522.5	271	https://v10-1.orthodb.org/?query=30676at72274	methylisocitrate lyase
30808at72274	Complete	1:5475853-5476638	5476638	5475853	-	417.5	224	https://v10-1.orthodb.org/?query=30808at72274	Methionine aminopeptidase
31121at72274	Complete	1:4460234-4461205	4460234	4461205	+	378.4	255	https://v10-1.orthodb.org/?query=31121at72274	tRNA dimethylallyltransferase
31187at72274	Complete	1:4067449-4068390	4067449	4068390	+	500.1	284	https://v10-1.orthodb.org/?query=31187at72274	Porphobilinogen deaminase
31290at72274	Complete	1:6259096-6260082	6259096	6260082	+	276.0	229	https://v10-1.orthodb.org/?query=31290at72274	DNA polymerase III subunit delta
31611at72274	Complete	1:3977199-3978131	3978131	3977199	-	362.8	247	https://v10-1.orthodb.org/?query=31611at72274	Winged helix-like DNA-binding domain superfamily
31677at72274	Complete	1:6085540-6086412	6085540	6086412	+	426.7	240	https://v10-1.orthodb.org/?query=31677at72274	Acetyl-CoA carboxylase
31780at72274	Complete	1:3071536-3072699	3072699	3071536	-	634.2	347	https://v10-1.orthodb.org/?query=31780at72274	Phosphoglycerate kinase
31831at72274	Complete	1:3266091-3267089	3266091	3267089	+	357.0	280	https://v10-1.orthodb.org/?query=31831at72274	Alpha/beta hydrolase
31899at72274	Complete	1:821566-822402	822402	821566	-	249.4	168	https://v10-1.orthodb.org/?query=31899at72274	NADH pyrophosphatase
31975at72274	Complete	1:3294469-3295263	3295263	3294469	-	305.1	210	https://v10-1.orthodb.org/?query=31975at72274	Thymidylate synthase
32018at72274	Complete	1:6112133-6113020	6112133	6113020	+	405.5	245	https://v10-1.orthodb.org/?query=32018at72274	NAD kinase
32132at72274	Complete	1:3025433-3026239	3025433	3026239	+	330.3	210	https://v10-1.orthodb.org/?query=32132at72274	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase
